Timestamp,Voltage (V),Current (A),Power (W),Energy Today (kWh)
2025-08-04 00:58:18,239.5,0.0,0.0,0.29
2025-08-04 00:58:19,239.5,0.0,0.0,0.29
2025-08-04 00:58:20,239.5,0.0,0.0,0.29
2025-08-04 00:58:21,239.5,0.0,0.0,0.29
2025-08-04 00:58:22,239.5,0.0,0.0,0.29
2025-08-04 00:58:23,239.5,0.0,0.0,0.29
2025-08-04 00:58:24,239.5,0.0,0.0,0.29
2025-08-04 00:58:25,239.5,0.0,0.0,0.29
2025-08-04 00:58:26,239.5,0.0,0.0,0.29
2025-08-04 00:58:27,239.5,0.0,0.0,0.29
2025-08-04 00:58:28,239.5,0.0,0.0,0.29
2025-08-04 00:58:29,239.5,0.0,0.0,0.29
2025-08-04 00:58:30,239.5,0.0,0.0,0.29
2025-08-04 00:58:31,239.5,0.0,0.0,0.29
2025-08-04 00:58:32,239.5,0.0,0.0,0.29
2025-08-04 00:58:33,239.5,0.0,0.0,0.29
2025-08-04 00:58:34,239.5,0.0,0.0,0.29
2025-08-04 00:58:35,239.5,0.0,0.0,0.29
2025-08-04 00:58:36,239.5,0.0,0.0,0.29
2025-08-04 00:58:37,239.5,0.0,0.0,0.29
2025-08-04 00:58:38,239.5,0.0,0.0,0.29
2025-08-04 00:58:39,239.5,0.0,0.0,0.29
2025-08-04 00:58:40,239.5,0.0,0.0,0.29
2025-08-04 00:58:41,239.5,0.0,0.0,0.29
2025-08-04 00:58:42,239.5,0.0,0.0,0.29
2025-08-04 00:58:43,239.5,0.0,0.0,0.29
2025-08-04 00:58:44,239.5,0.0,0.0,0.29
2025-08-04 00:58:45,239.5,0.0,0.0,0.29
2025-08-04 00:58:45,239.5,0.0,0.0,0.29
2025-08-04 00:58:46,239.5,0.0,0.0,0.29
2025-08-04 00:58:47,239.5,0.0,0.0,0.29
2025-08-04 00:58:48,239.5,0.0,0.0,0.29
2025-08-04 00:58:49,239.5,0.0,0.0,0.29
2025-08-04 00:58:50,239.5,0.0,0.0,0.29
2025-08-04 00:58:51,239.5,0.0,0.0,0.29
2025-08-04 00:58:52,239.5,0.0,0.0,0.29
2025-08-04 00:58:53,239.5,0.0,0.0,0.29
2025-08-04 00:58:54,239.5,0.0,0.0,0.29
2025-08-04 00:58:55,239.5,0.0,0.0,0.29
2025-08-04 00:58:56,239.5,0.0,0.0,0.29
2025-08-04 00:58:57,239.5,0.0,0.0,0.29
2025-08-04 00:58:58,239.5,0.0,0.0,0.29
2025-08-04 00:58:59,239.5,0.0,0.0,0.29
2025-08-04 00:59:00,239.5,0.0,0.0,0.29
2025-08-04 00:59:01,239.5,0.0,0.0,0.29
2025-08-04 00:59:02,239.5,0.0,0.0,0.29
2025-08-04 00:59:03,239.5,0.0,0.0,0.29
2025-08-04 00:59:04,239.5,0.0,0.0,0.29
2025-08-04 00:59:05,239.5,0.0,0.0,0.29
2025-08-04 00:59:06,239.5,0.0,0.0,0.29
2025-08-04 00:59:07,239.5,0.0,0.0,0.29
2025-08-04 00:59:08,239.5,0.0,0.0,0.29
2025-08-04 00:59:09,239.5,0.0,0.0,0.29
2025-08-04 00:59:10,239.5,0.0,0.0,0.29
2025-08-04 00:59:11,239.5,0.0,0.0,0.29
2025-08-04 00:59:12,239.5,0.0,0.0,0.029
2025-08-04 00:59:13,239.5,0.0,0.0,0.029
2025-08-04 00:59:14,239.5,0.0,0.0,0.029
2025-08-04 00:59:15,239.5,0.0,0.0,0.029
2025-08-04 00:59:16,239.5,0.0,0.0,0.029
2025-08-04 00:59:17,239.5,0.0,0.0,0.029
2025-08-04 00:59:18,239.5,0.0,0.0,0.029
2025-08-04 00:59:19,239.5,0.0,0.0,0.029
2025-08-04 00:59:20,239.5,0.0,0.0,0.029
2025-08-04 00:59:21,239.5,0.0,0.0,0.029
2025-08-04 00:59:22,239.5,0.0,0.0,0.029
2025-08-04 00:59:23,239.5,0.0,0.0,0.029
2025-08-04 00:59:24,239.5,0.0,0.0,0.029
2025-08-04 00:59:25,239.5,0.0,0.0,0.029
2025-08-04 00:59:26,239.5,0.0,0.0,0.029
2025-08-04 00:59:27,239.5,0.0,0.0,0.029
2025-08-04 00:59:28,239.5,0.0,0.0,0.029
2025-08-04 00:59:29,239.5,0.0,0.0,0.029
2025-08-04 00:59:30,239.5,0.0,0.0,0.029
2025-08-04 00:59:31,239.5,0.0,0.0,0.029
2025-08-04 00:59:32,239.5,0.0,0.0,0.029
2025-08-04 00:59:33,239.5,0.0,0.0,0.029
2025-08-04 00:59:34,239.5,0.0,0.0,0.029
2025-08-04 00:59:35,239.5,0.0,0.0,0.029
2025-08-04 00:59:36,239.5,0.0,0.0,0.025
2025-08-04 00:59:37,239.5,0.0,0.0,0.025
2025-08-04 00:59:38,239.5,0.0,0.0,0.025
2025-08-04 00:59:39,239.5,0.0,0.0,0.025
2025-08-04 00:59:40,239.5,0.0,0.0,0.025
2025-08-04 00:59:43,239.5,0.0,0.0,0.025
2025-08-04 00:59:44,239.5,0.0,0.0,0.025
2025-08-04 00:59:44,239.5,0.0,0.0,0.025
2025-08-04 00:59:44,239.5,0.0,0.0,0.025
2025-08-04 00:59:45,239.5,0.0,0.0,0.025
2025-08-04 00:59:45,239.5,0.0,0.0,0.025
2025-08-04 00:59:46,239.5,0.0,0.0,0.025
2025-08-04 00:59:47,239.5,0.0,0.0,0.025
2025-08-04 00:59:48,239.5,0.0,0.0,0.025
2025-08-04 00:59:49,239.5,0.0,0.0,0.025
2025-08-04 00:59:50,239.5,0.0,0.0,0.025
2025-08-04 00:59:52,239.5,0.0,0.0,0.025
2025-08-04 00:59:53,239.5,0.0,0.0,0.025
2025-08-04 00:59:54,239.5,0.0,0.0,0.025
2025-08-04 00:59:55,239.5,0.0,0.0,0.025
2025-08-04 00:59:56,239.5,0.0,0.0,0.025
2025-08-04 00:59:57,239.5,0.0,0.0,0.025
2025-08-04 00:59:58,239.0,0.0,0.0,0.025
2025-08-04 00:59:59,239.0,0.0,0.0,0.025
2025-08-04 01:00:00,239.0,0.0,0.0,0.025
2025-08-04 01:00:01,239.0,0.0,0.0,0.025
2025-08-04 01:00:02,239.0,0.0,0.0,0.025
2025-08-04 01:00:03,239.0,0.0,0.0,0.025
2025-08-04 01:00:04,239.0,0.0,0.0,0.025
2025-08-04 01:00:05,239.0,0.0,0.0,0.025
2025-08-04 01:00:06,239.0,0.0,0.0,0.025
2025-08-04 01:00:07,239.5,0.0,0.0,0.025
2025-08-04 01:00:08,239.5,0.0,0.0,0.025
2025-08-04 01:00:09,239.5,0.0,0.0,0.025
2025-08-04 01:00:10,239.5,0.0,0.0,0.025
2025-08-04 01:00:11,239.5,0.0,0.0,0.025
2025-08-04 01:00:13,239.5,0.0,0.0,0.025
2025-08-04 01:00:13,239.5,0.0,0.0,0.025
2025-08-04 01:00:14,239.5,0.0,0.0,0.025
2025-08-04 01:00:15,239.5,0.0,0.0,0.025
2025-08-04 01:00:16,239.5,0.0,0.0,0.025
2025-08-04 01:00:17,239.5,0.0,0.0,0.025
2025-08-04 01:00:18,239.5,0.0,0.0,0.025
2025-08-04 01:00:19,239.5,0.0,0.0,0.025
2025-08-04 01:00:20,239.5,0.0,0.0,0.025
2025-08-04 01:00:21,239.5,0.0,0.0,0.025
2025-08-04 01:00:22,239.5,0.0,0.0,0.025
2025-08-04 01:00:23,239.5,0.0,0.0,0.025
2025-08-04 01:00:24,239.5,0.0,0.0,0.025
2025-08-04 01:00:25,239.5,0.0,0.0,0.025
2025-08-04 01:00:26,239.5,0.0,0.0,0.025
2025-08-04 01:00:27,239.5,0.0,0.0,0.025
2025-08-04 01:00:28,239.5,0.0,0.0,0.025
2025-08-04 01:00:29,239.5,0.0,0.0,0.025
2025-08-04 01:00:30,239.5,0.0,0.0,0.025
2025-08-04 01:00:31,239.5,0.0,0.0,0.025
2025-08-04 01:00:32,239.5,0.0,0.0,0.025
2025-08-04 01:00:33,239.5,0.0,0.0,0.025
2025-08-04 01:00:34,239.5,0.0,0.0,0.025
2025-08-04 01:00:38,239.5,0.0,0.0,0.025
2025-08-04 01:00:38,239.5,0.0,0.0,0.025
2025-08-04 01:00:39,239.5,0.0,0.0,0.025
2025-08-04 01:00:40,239.5,0.0,0.0,0.025
2025-08-04 01:00:41,239.5,0.0,0.0,0.025
2025-08-04 01:00:42,239.5,0.0,0.0,0.025
2025-08-04 01:00:43,239.5,0.0,0.0,0.025
2025-08-04 01:00:44,239.5,0.0,0.0,0.025
2025-08-04 01:00:45,239.5,0.0,0.0,0.025
2025-08-04 01:00:45,239.5,0.0,0.0,0.025
2025-08-04 01:00:46,239.5,0.0,0.0,0.025
2025-08-04 01:00:47,239.5,0.0,0.0,0.025
2025-08-04 01:00:48,239.5,0.0,0.0,0.025
2025-08-04 01:00:49,239.5,0.0,0.0,0.025
2025-08-04 01:00:50,239.5,0.0,0.0,0.025
2025-08-04 01:00:58,239.5,0.0,0.0,0.025
2025-08-04 01:00:59,239.5,0.0,0.0,0.025
2025-08-04 01:01:00,239.5,0.0,0.0,0.025
2025-08-04 01:01:01,239.5,0.0,0.0,0.025
2025-08-04 01:01:03,239.5,0.0,0.0,0.025
2025-08-04 01:01:03,239.5,0.0,0.0,0.025
2025-08-04 01:01:23,239.5,0.0,0.0,0.025
2025-08-04 01:01:24,239.5,0.0,0.0,0.025
2025-08-04 01:01:25,239.5,0.0,0.0,0.025
2025-08-04 01:01:26,239.5,0.0,0.0,0.025
2025-08-04 01:01:29,239.5,0.0,0.0,0.025
2025-08-04 01:01:29,239.5,0.0,0.0,0.025
2025-08-04 01:01:29,239.5,0.0,0.0,0.025
2025-08-04 01:01:30,239.5,0.0,0.0,0.025
2025-08-04 01:01:31,239.5,0.0,0.0,0.025
2025-08-04 01:01:32,239.5,0.0,0.0,0.025
2025-08-04 01:01:33,239.5,0.0,0.0,0.025
2025-08-04 01:01:34,239.5,0.0,0.0,0.025
2025-08-04 01:01:35,239.5,0.0,0.0,0.025
2025-08-04 01:01:36,239.5,0.0,0.0,0.025
2025-08-04 01:01:37,239.5,0.0,0.0,0.025
2025-08-04 01:01:38,239.5,0.0,0.0,0.025
2025-08-04 01:01:39,239.5,0.0,0.0,0.025
2025-08-04 01:01:40,239.5,0.0,0.0,0.025
2025-08-04 01:01:41,239.5,0.0,0.0,0.025
2025-08-04 01:01:42,239.5,0.0,0.0,0.025
2025-08-04 01:01:43,239.5,0.0,0.0,0.025
2025-08-04 01:01:44,239.5,0.0,0.0,0.025
2025-08-04 01:01:45,239.5,0.0,0.0,0.025
2025-08-04 01:01:45,239.5,0.0,0.0,0.025
2025-08-04 01:01:46,239.5,0.0,0.0,0.025
2025-08-04 01:01:47,239.5,0.0,0.0,0.025
2025-08-04 01:01:48,239.5,0.0,0.0,0.025
2025-08-04 01:01:49,239.5,0.0,0.0,0.025
2025-08-04 01:01:50,239.5,0.0,0.0,0.025
2025-08-04 01:01:51,239.5,0.0,0.0,0.025
2025-08-04 01:01:52,239.5,0.0,0.0,0.025
2025-08-04 01:01:53,239.5,0.0,0.0,0.025
2025-08-04 01:01:54,239.5,0.0,0.0,0.025
2025-08-04 01:01:55,239.5,0.0,0.0,0.025
2025-08-04 01:01:56,239.5,0.0,0.0,0.025
2025-08-04 01:01:57,239.5,0.0,0.0,0.025
2025-08-04 01:01:58,239.5,0.0,0.0,0.025
2025-08-04 01:01:59,239.5,0.0,0.0,0.025
2025-08-04 01:02:00,239.5,0.0,0.0,0.025
2025-08-04 01:02:01,239.5,0.0,0.0,0.025
2025-08-04 01:02:02,239.5,0.0,0.0,0.025
2025-08-04 01:02:03,239.5,0.0,0.0,0.025
2025-08-04 01:02:04,239.5,0.0,0.0,0.025
2025-08-04 01:02:05,239.5,0.0,0.0,0.025
2025-08-04 01:02:06,239.5,0.0,0.0,0.025
2025-08-04 01:02:07,239.5,0.0,0.0,0.025
2025-08-04 01:02:08,239.5,0.0,0.0,0.025
2025-08-04 01:02:09,239.5,0.0,0.0,0.025
2025-08-04 01:02:10,239.5,0.0,0.0,0.025
2025-08-04 01:02:11,239.5,0.0,0.0,0.025
2025-08-04 01:02:12,239.5,0.0,0.0,0.025
2025-08-04 01:02:13,239.5,0.0,0.0,0.025
2025-08-04 01:02:14,239.5,0.0,0.0,0.025
2025-08-04 01:02:15,239.5,0.0,0.0,0.025
2025-08-04 01:02:16,239.5,0.0,0.0,0.025
2025-08-04 01:02:19,239.5,0.0,0.0,0.025
2025-08-04 01:02:19,239.5,0.0,0.0,0.025
2025-08-04 01:02:19,239.5,0.0,0.0,0.025
2025-08-04 01:02:20,239.5,0.0,0.0,0.025
2025-08-04 01:02:21,239.5,0.0,0.0,0.025
2025-08-04 01:02:22,239.5,0.0,0.0,0.025
2025-08-04 01:02:23,239.5,0.0,0.0,0.025
2025-08-04 01:02:24,239.5,0.0,0.0,0.025
2025-08-04 01:02:25,239.5,0.0,0.0,0.025
2025-08-04 01:02:26,239.5,0.0,0.0,0.025
2025-08-04 01:02:27,239.5,0.0,0.0,0.025
2025-08-04 01:02:28,239.5,0.0,0.0,0.025
2025-08-04 01:02:29,239.5,0.0,0.0,0.025
2025-08-04 01:02:30,239.5,0.0,0.0,0.025
2025-08-04 01:02:31,239.5,0.0,0.0,0.025
2025-08-04 01:02:32,239.5,0.0,0.0,0.025
2025-08-04 01:02:33,239.5,0.0,0.0,0.025
2025-08-04 01:02:34,239.5,0.0,0.0,0.025
2025-08-04 01:02:35,239.5,0.0,0.0,0.025
2025-08-04 01:02:36,239.5,0.0,0.0,0.025
2025-08-04 01:02:37,239.5,0.0,0.0,0.025
2025-08-04 01:02:38,239.5,0.0,0.0,0.025
2025-08-04 01:02:39,239.5,0.0,0.0,0.025
2025-08-04 01:02:40,239.5,0.0,0.0,0.025
2025-08-04 01:02:41,239.5,0.0,0.0,0.025
2025-08-04 01:02:42,239.5,0.0,0.0,0.025
2025-08-04 01:02:45,239.5,0.0,0.0,0.025
2025-08-04 01:02:45,239.5,0.0,0.0,0.025
2025-08-04 01:02:45,239.5,0.0,0.0,0.025
2025-08-04 01:02:46,239.5,0.0,0.0,0.025
2025-08-04 01:02:46,239.5,0.0,0.0,0.025
2025-08-04 01:02:47,239.5,0.0,0.0,0.025
2025-08-04 01:02:48,239.5,0.0,0.0,0.025
2025-08-04 01:02:49,239.5,0.0,0.0,0.025
2025-08-04 01:02:50,239.5,0.0,0.0,0.025
2025-08-04 01:02:51,239.5,0.0,0.0,0.025
2025-08-04 01:02:52,239.5,0.0,0.0,0.025
2025-08-04 01:02:53,239.5,0.0,0.0,0.025
